date,day_of_week,time,restaurant,entree,cuisine,location,waste_type,quantity_lb,servings,unit_cost_usd,est_cost_usd,disposal_method,reason,storage_temp_F,safe_temp_range_ok,cuisine_meta,capacity,seating_type,avg_daily_orders,has_sustainability_program,zip_code,standard_portion_oz,expected_servings,avg_unit_cost_usd,order_id,time_delivery,courier_id,distance_km,delivery_time_min,portion_size,delivered,delayed,delivery_rating,food_quality_rating,feedback_text,waste_per_serving_lb,waste_pct_of_prepared,avg_rating
2025-10-10,Friday,19:24,Village Noodle Bar,Veggie Grain Bowl,Italian,"Raleigh, Zone-4",Prep Trim,11.9,18,3.02,35.94,Trash,Low demand,76.7,True,BBQ,187,Counter,93,True,27607,16,3,6.06,ORD-1205,13:04,CR-22,8.95,21.0,medium,True,False,1.0,4.0,Packaging sustainable and neat.,0.661,,2.5
2025-10-10,Friday,19:24,Village Noodle Bar,Veggie Grain Bowl,Italian,"Raleigh, Zone-4",Prep Trim,11.9,18,3.02,35.94,Trash,Low demand,76.7,True,BBQ,187,Counter,93,True,27607,16,3,6.06,ORD-1205,13:04,CR-22,8.95,21.0,medium,True,False,3.0,2.0,Portion size was perfect.,0.661,,2.5
2025-10-10,Friday,19:24,Village Noodle Bar,Veggie Grain Bowl,Italian,"Raleigh, Zone-4",Prep Trim,11.9,18,3.02,35.94,Trash,Low demand,76.7,True,BBQ,187,Counter,93,True,27607,16,3,6.06,ORD-1220,12:56,CR-3,10.05,16.0,large,True,False,1.0,4.0,Packaging sustainable and neat.,0.661,,2.5
2025-10-10,Friday,19:24,Village Noodle Bar,Veggie Grain Bowl,Italian,"Raleigh, Zone-4",Prep Trim,11.9,18,3.02,35.94,Trash,Low demand,76.7,True,BBQ,187,Counter,93,True,27607,16,3,6.06,ORD-1220,12:56,CR-3,10.05,16.0,large,True,False,3.0,2.0,Portion size was perfect.,0.661,,2.5
2025-10-10,Friday,19:24,Village Noodle Bar,Veggie Grain Bowl,Italian,"Raleigh, Zone-4",Prep Trim,11.9,18,3.02,35.94,Trash,Low demand,76.7,True,BBQ,187,Counter,93,True,27607,16,3,6.06,ORD-1240,05:39,CR-28,3.95,17.0,medium,True,False,1.0,4.0,Packaging sustainable and neat.,0.661,,2.5
2025-10-10,Friday,19:24,Village Noodle Bar,Veggie Grain Bowl,Italian,"Raleigh, Zone-4",Prep Trim,11.9,18,3.02,35.94,Trash,Low demand,76.7,True,BBQ,187,Counter,93,True,27607,16,3,6.06,ORD-1240,05:39,CR-28,3.95,17.0,medium,True,False,3.0,2.0,Portion size was perfect.,0.661,,2.5
2025-10-10,Friday,19:24,Village Noodle Bar,Veggie Grain Bowl,Italian,"Raleigh, Zone-4",Prep Trim,11.9,18,3.02,35.94,Trash,Low demand,76.7,True,BBQ,187,Counter,93,True,27607,16,3,6.06,ORD-1271,01:26,CR-28,4.55,21.0,medium,True,False,1.0,4.0,Packaging sustainable and neat.,0.661,,2.5
2025-10-10,Friday,19:24,Village Noodle Bar,Veggie Grain Bowl,Italian,"Raleigh, Zone-4",Prep Trim,11.9,18,3.02,35.94,Trash,Low demand,76.7,True,BBQ,187,Counter,93,True,27607,16,3,6.06,ORD-1271,01:26,CR-28,4.55,21.0,medium,True,False,3.0,2.0,Portion size was perfect.,0.661,,2.5
2025-10-10,Friday,19:24,Village Noodle Bar,Veggie Grain Bowl,Italian,"Raleigh, Zone-4",Prep Trim,11.9,18,3.02,35.94,Trash,Low demand,76.7,True,BBQ,187,Counter,93,True,27607,16,3,6.06,ORD-1317,07:09,CR-24,2.59,33.0,small,True,True,1.0,4.0,Packaging sustainable and neat.,0.661,,2.5
2025-10-10,Friday,19:24,Village Noodle Bar,Veggie Grain Bowl,Italian,"Raleigh, Zone-4",Prep Trim,11.9,18,3.02,35.94,Trash,Low demand,76.7,True,BBQ,187,Counter,93,True,27607,16,3,6.06,ORD-1317,07:09,CR-24,2.59,33.0,small,True,True,3.0,2.0,Portion size was perfect.,0.661,,2.5
2025-10-10,Friday,19:24,Village Noodle Bar,Veggie Grain Bowl,Italian,"Raleigh, Zone-4",Prep Trim,11.9,18,3.02,35.94,Trash,Low demand,76.7,True,BBQ,187,Counter,93,True,27607,16,3,6.06,ORD-1349,21:34,CR-20,5.8,22.0,small,True,False,1.0,4.0,Packaging sustainable and neat.,0.661,,2.5
2025-10-10,Friday,19:24,Village Noodle Bar,Veggie Grain Bowl,Italian,"Raleigh, Zone-4",Prep Trim,11.9,18,3.02,35.94,Trash,Low demand,76.7,True,BBQ,187,Counter,93,True,27607,16,3,6.06,ORD-1349,21:34,CR-20,5.8,22.0,small,True,False,3.0,2.0,Portion size was perfect.,0.661,,2.5
2025-10-09,Thursday,21:55,UrbanEats,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Expired,1.65,2,3.25,5.36,Trash,Low demand,101.8,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1109,10:17,CR-3,5.25,28.0,medium,False,False,1.0,3.0,Received wrong item.,0.825,,2.0
2025-10-09,Thursday,21:55,UrbanEats,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Expired,1.65,2,3.25,5.36,Trash,Low demand,101.8,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1109,10:17,CR-3,5.25,28.0,medium,False,False,2.0,5.0,Excellent packaging and timely delivery.,0.825,,3.5
2025-10-09,Thursday,21:55,UrbanEats,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Expired,1.65,2,3.25,5.36,Trash,Low demand,101.8,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1109,10:17,CR-3,5.25,28.0,medium,False,False,5.0,4.0,Excellent packaging and timely delivery.,0.825,,4.5
2025-10-09,Thursday,21:55,UrbanEats,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Expired,1.65,2,3.25,5.36,Trash,Low demand,101.8,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1109,10:17,CR-3,5.25,28.0,medium,False,False,1.0,2.0,Too much salt but tasted good.,0.825,,1.5
2025-10-09,Thursday,21:55,UrbanEats,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Expired,1.65,2,3.25,5.36,Trash,Low demand,101.8,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1109,10:17,CR-3,5.25,28.0,medium,False,False,4.0,2.0,Portion size was perfect.,0.825,,3.0
2025-10-09,Thursday,21:55,UrbanEats,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Expired,1.65,2,3.25,5.36,Trash,Low demand,101.8,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1126,11:28,CR-5,3.09,29.0,large,True,False,1.0,3.0,Received wrong item.,0.825,,2.0
2025-10-09,Thursday,21:55,UrbanEats,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Expired,1.65,2,3.25,5.36,Trash,Low demand,101.8,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1126,11:28,CR-5,3.09,29.0,large,True,False,2.0,5.0,Excellent packaging and timely delivery.,0.825,,3.5
2025-10-09,Thursday,21:55,UrbanEats,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Expired,1.65,2,3.25,5.36,Trash,Low demand,101.8,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1126,11:28,CR-5,3.09,29.0,large,True,False,5.0,4.0,Excellent packaging and timely delivery.,0.825,,4.5
2025-10-09,Thursday,21:55,UrbanEats,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Expired,1.65,2,3.25,5.36,Trash,Low demand,101.8,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1126,11:28,CR-5,3.09,29.0,large,True,False,1.0,2.0,Too much salt but tasted good.,0.825,,1.5
2025-10-09,Thursday,21:55,UrbanEats,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Expired,1.65,2,3.25,5.36,Trash,Low demand,101.8,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1126,11:28,CR-5,3.09,29.0,large,True,False,4.0,2.0,Portion size was perfect.,0.825,,3.0
2025-10-10,Friday,02:45,UrbanEats,Eggplant Parmesan,Southern,"Raleigh, Zone-1",Damaged,1.68,4,4.28,7.19,Trash,Low demand,141.2,False,Italian,155,Outdoor,121,True,27607,14,4,5.35,ORD-1054,09:47,CR-20,1.25,33.0,medium,True,True,3.0,1.0,Received wrong item.,0.42,,2.0
2025-10-10,Friday,02:45,UrbanEats,Eggplant Parmesan,Southern,"Raleigh, Zone-1",Damaged,1.68,4,4.28,7.19,Trash,Low demand,141.2,False,Italian,155,Outdoor,121,True,27607,14,4,5.35,ORD-1054,09:47,CR-20,1.25,33.0,medium,True,True,3.0,2.0,Received wrong item.,0.42,,2.5
2025-10-10,Friday,02:45,UrbanEats,Eggplant Parmesan,Southern,"Raleigh, Zone-1",Damaged,1.68,4,4.28,7.19,Trash,Low demand,141.2,False,Italian,155,Outdoor,121,True,27607,14,4,5.35,ORD-1076,04:25,CR-18,2.07,28.0,large,True,False,3.0,1.0,Received wrong item.,0.42,,2.0
2025-10-10,Friday,02:45,UrbanEats,Eggplant Parmesan,Southern,"Raleigh, Zone-1",Damaged,1.68,4,4.28,7.19,Trash,Low demand,141.2,False,Italian,155,Outdoor,121,True,27607,14,4,5.35,ORD-1076,04:25,CR-18,2.07,28.0,large,True,False,3.0,2.0,Received wrong item.,0.42,,2.5
2025-10-10,Friday,02:45,UrbanEats,Eggplant Parmesan,Southern,"Raleigh, Zone-1",Damaged,1.68,4,4.28,7.19,Trash,Low demand,141.2,False,Italian,155,Outdoor,121,True,27607,14,4,5.35,ORD-1185,20:20,CR-9,5.38,14.0,medium,True,False,3.0,1.0,Received wrong item.,0.42,,2.0
2025-10-10,Friday,02:45,UrbanEats,Eggplant Parmesan,Southern,"Raleigh, Zone-1",Damaged,1.68,4,4.28,7.19,Trash,Low demand,141.2,False,Italian,155,Outdoor,121,True,27607,14,4,5.35,ORD-1185,20:20,CR-9,5.38,14.0,medium,True,False,3.0,2.0,Received wrong item.,0.42,,2.5
2025-10-10,Friday,02:45,UrbanEats,Eggplant Parmesan,Southern,"Raleigh, Zone-1",Damaged,1.68,4,4.28,7.19,Trash,Low demand,141.2,False,Italian,155,Outdoor,121,True,27607,14,4,5.35,ORD-1186,19:39,CR-12,7.52,14.0,large,True,False,3.0,1.0,Received wrong item.,0.42,,2.0
2025-10-10,Friday,02:45,UrbanEats,Eggplant Parmesan,Southern,"Raleigh, Zone-1",Damaged,1.68,4,4.28,7.19,Trash,Low demand,141.2,False,Italian,155,Outdoor,121,True,27607,14,4,5.35,ORD-1186,19:39,CR-12,7.52,14.0,large,True,False,3.0,2.0,Received wrong item.,0.42,,2.5
2025-10-10,Friday,02:45,UrbanEats,Eggplant Parmesan,Southern,"Raleigh, Zone-1",Damaged,1.68,4,4.28,7.19,Trash,Low demand,141.2,False,Italian,155,Outdoor,121,True,27607,14,4,5.35,ORD-1198,13:24,CR-21,10.39,25.0,large,True,False,3.0,1.0,Received wrong item.,0.42,,2.0
2025-10-10,Friday,02:45,UrbanEats,Eggplant Parmesan,Southern,"Raleigh, Zone-1",Damaged,1.68,4,4.28,7.19,Trash,Low demand,141.2,False,Italian,155,Outdoor,121,True,27607,14,4,5.35,ORD-1198,13:24,CR-21,10.39,25.0,large,True,False,3.0,2.0,Received wrong item.,0.42,,2.5
2025-10-10,Friday,02:45,UrbanEats,Eggplant Parmesan,Southern,"Raleigh, Zone-1",Damaged,1.68,4,4.28,7.19,Trash,Low demand,141.2,False,Italian,155,Outdoor,121,True,27607,14,4,5.35,ORD-1214,06:58,CR-16,6.84,11.0,small,False,False,3.0,1.0,Received wrong item.,0.42,,2.0
2025-10-10,Friday,02:45,UrbanEats,Eggplant Parmesan,Southern,"Raleigh, Zone-1",Damaged,1.68,4,4.28,7.19,Trash,Low demand,141.2,False,Italian,155,Outdoor,121,True,27607,14,4,5.35,ORD-1214,06:58,CR-16,6.84,11.0,small,False,False,3.0,2.0,Received wrong item.,0.42,,2.5
2025-10-10,Friday,02:45,UrbanEats,Eggplant Parmesan,Southern,"Raleigh, Zone-1",Damaged,1.68,4,4.28,7.19,Trash,Low demand,141.2,False,Italian,155,Outdoor,121,True,27607,14,4,5.35,ORD-1236,02:44,CR-28,5.23,9.0,medium,True,False,3.0,1.0,Received wrong item.,0.42,,2.0
2025-10-10,Friday,02:45,UrbanEats,Eggplant Parmesan,Southern,"Raleigh, Zone-1",Damaged,1.68,4,4.28,7.19,Trash,Low demand,141.2,False,Italian,155,Outdoor,121,True,27607,14,4,5.35,ORD-1236,02:44,CR-28,5.23,9.0,medium,True,False,3.0,2.0,Received wrong item.,0.42,,2.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1014,07:05,CR-13,5.17,28.0,medium,True,False,2.0,4.0,Portion size was perfect.,0.118,,3.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1014,07:05,CR-13,5.17,28.0,medium,True,False,1.0,1.0,Excellent packaging and timely delivery.,0.118,,1.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1014,07:05,CR-13,5.17,28.0,medium,True,False,3.0,1.0,Food arrived cold and was late.,0.118,,2.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1014,07:05,CR-13,5.17,28.0,medium,True,False,4.0,1.0,Food arrived cold and was late.,0.118,,2.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1014,07:05,CR-13,5.17,28.0,medium,True,False,1.0,5.0,Packaging sustainable and neat.,0.118,,3.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1014,07:05,CR-13,5.17,28.0,medium,True,False,2.0,5.0,Food arrived cold and was late.,0.118,,3.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1014,07:05,CR-13,5.17,28.0,medium,True,False,2.0,1.0,Packaging sustainable and neat.,0.118,,1.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1014,07:05,CR-13,5.17,28.0,medium,True,False,4.0,5.0,Portion size was perfect.,0.118,,4.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1025,02:00,CR-22,10.55,29.0,large,True,False,2.0,4.0,Portion size was perfect.,0.118,,3.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1025,02:00,CR-22,10.55,29.0,large,True,False,1.0,1.0,Excellent packaging and timely delivery.,0.118,,1.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1025,02:00,CR-22,10.55,29.0,large,True,False,3.0,1.0,Food arrived cold and was late.,0.118,,2.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1025,02:00,CR-22,10.55,29.0,large,True,False,4.0,1.0,Food arrived cold and was late.,0.118,,2.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1025,02:00,CR-22,10.55,29.0,large,True,False,1.0,5.0,Packaging sustainable and neat.,0.118,,3.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1025,02:00,CR-22,10.55,29.0,large,True,False,2.0,5.0,Food arrived cold and was late.,0.118,,3.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1025,02:00,CR-22,10.55,29.0,large,True,False,2.0,1.0,Packaging sustainable and neat.,0.118,,1.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1025,02:00,CR-22,10.55,29.0,large,True,False,4.0,5.0,Portion size was perfect.,0.118,,4.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1045,14:21,CR-4,3.92,29.0,medium,True,False,2.0,4.0,Portion size was perfect.,0.118,,3.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1045,14:21,CR-4,3.92,29.0,medium,True,False,1.0,1.0,Excellent packaging and timely delivery.,0.118,,1.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1045,14:21,CR-4,3.92,29.0,medium,True,False,3.0,1.0,Food arrived cold and was late.,0.118,,2.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1045,14:21,CR-4,3.92,29.0,medium,True,False,4.0,1.0,Food arrived cold and was late.,0.118,,2.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1045,14:21,CR-4,3.92,29.0,medium,True,False,1.0,5.0,Packaging sustainable and neat.,0.118,,3.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1045,14:21,CR-4,3.92,29.0,medium,True,False,2.0,5.0,Food arrived cold and was late.,0.118,,3.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1045,14:21,CR-4,3.92,29.0,medium,True,False,2.0,1.0,Packaging sustainable and neat.,0.118,,1.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1045,14:21,CR-4,3.92,29.0,medium,True,False,4.0,5.0,Portion size was perfect.,0.118,,4.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1079,08:35,CR-2,2.42,25.0,medium,True,False,2.0,4.0,Portion size was perfect.,0.118,,3.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1079,08:35,CR-2,2.42,25.0,medium,True,False,1.0,1.0,Excellent packaging and timely delivery.,0.118,,1.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1079,08:35,CR-2,2.42,25.0,medium,True,False,3.0,1.0,Food arrived cold and was late.,0.118,,2.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1079,08:35,CR-2,2.42,25.0,medium,True,False,4.0,1.0,Food arrived cold and was late.,0.118,,2.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1079,08:35,CR-2,2.42,25.0,medium,True,False,1.0,5.0,Packaging sustainable and neat.,0.118,,3.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1079,08:35,CR-2,2.42,25.0,medium,True,False,2.0,5.0,Food arrived cold and was late.,0.118,,3.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1079,08:35,CR-2,2.42,25.0,medium,True,False,2.0,1.0,Packaging sustainable and neat.,0.118,,1.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1079,08:35,CR-2,2.42,25.0,medium,True,False,4.0,5.0,Portion size was perfect.,0.118,,4.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1150,23:28,CR-21,6.11,16.0,medium,True,False,2.0,4.0,Portion size was perfect.,0.118,,3.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1150,23:28,CR-21,6.11,16.0,medium,True,False,1.0,1.0,Excellent packaging and timely delivery.,0.118,,1.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1150,23:28,CR-21,6.11,16.0,medium,True,False,3.0,1.0,Food arrived cold and was late.,0.118,,2.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1150,23:28,CR-21,6.11,16.0,medium,True,False,4.0,1.0,Food arrived cold and was late.,0.118,,2.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1150,23:28,CR-21,6.11,16.0,medium,True,False,1.0,5.0,Packaging sustainable and neat.,0.118,,3.0
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1150,23:28,CR-21,6.11,16.0,medium,True,False,2.0,5.0,Food arrived cold and was late.,0.118,,3.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1150,23:28,CR-21,6.11,16.0,medium,True,False,2.0,1.0,Packaging sustainable and neat.,0.118,,1.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1150,23:28,CR-21,6.11,16.0,medium,True,False,4.0,5.0,Portion size was perfect.,0.118,,4.5
2025-10-07,Tuesday,03:34,Roosevelt Oyster House,Veggie Grain Bowl,Mexican,"Raleigh, Zone-6",Spoilage,5.21,44,5.7,29.7,Compost,Batch cooked too much,64.7,True,Southern,91,Outdoor,109,True,27607,16,3,6.06,ORD-1284,20:35,CR-27,6.78,26.0,medium,True,False,2.0,4.0,Portion size was perfect.,0.118,,3.0
